player_id,player_name,contract_type,base_salary_gbp,performance_bonus_gbp,total_package_gbp,contract_length_years,contract_status,release_clause_gbp,value_score,risk_score,salary_band
1299,Steve Tye,Domestic,108000,17000,125000,3,Active,90000,83.4,24.7,High-value starter
1300,Michael Latham,Domestic,111000,7000,118000,1,Active,132000,76.0,24.09,High-value starter
1301,Lizaad Jansen,Overseas,46000,6000,52000,1,Active,65000,69.6,12.74,Strong squad asset
1302,Naseem Khan,Domestic,77000,5000,82000,1,Active,85000,69.9,32.89,Strong squad asset
1303,Dhananjaya Fernando,Domestic,46000,2000,48000,1,Active,23000,69.5,24.62,Strong squad asset
1304,Odean Pollard,Overseas,63000,11000,74000,1,Active,68000,70.6,6.39,Strong squad asset
1305,Jos Ahmed,Overseas,111000,12000,123000,2,Active,141000,81.4,13.15,High-value starter
1306,Dom Ali,Domestic,168000,12000,180000,2,Active,159000,87.2,16.17,Elite / overseas-standard
1307,Sam Bethell,Domestic,69000,9000,78000,1,Active,46000,71.4,30.87,Strong squad asset
1308,Zak Potts,Academy,116000,22000,138000,3,Active,148000,81.5,27.4,High-value starter
1309,Tilak Chahal,Domestic,56000,2000,58000,2,Active,34000,68.4,14.88,Strong squad asset
1310,Jamie Roy,Academy,40000,7000,47000,1,Active,54000,64.5,9.3,Development / squad
1311,Andrew Maxwell,Domestic,47000,7000,54000,1,Active,36000,72.9,22.13,Strong squad asset
1312,Adam Taylor,Domestic,120000,20000,140000,2,Active,176000,81.1,25.87,High-value starter
1313,Wayne Mulder,Domestic,33000,4000,37000,1,Active,46000,63.9,20.52,Development / squad
1314,Yasir Abbasi,Overseas,40000,2000,42000,1,Active,28000,64.5,6.72,Development / squad
1315,Lahiru Vandersay,Overseas,60000,5000,65000,1,Active,83000,68.7,14.28,Strong squad asset
1316,Akeal Hosein,Overseas,108000,6000,114000,2,Active,153000,78.8,26.05,High-value starter
1317,Ben Pope,Domestic,103000,17000,120000,2,Active,63000,77.7,22.14,High-value starter
1318,Dom Brook,Academy,70000,8000,78000,1,Active,64000,74.0,7.36,Strong squad asset
1319,Jos Carse,Domestic,83000,13000,96000,3,Active,49000,78.7,28.62,High-value starter
1320,Adil Pope,Domestic,82000,8000,90000,2,Active,79000,76.9,24.98,High-value starter
1321,Umesh Bawa,Domestic,91000,16000,107000,3,Active,129000,78.9,27.52,High-value starter
1322,Jason Bairstow,Domestic,87000,9000,96000,3,Active,106000,75.3,37.68,High-value starter
1323,Andrew Lyon,Domestic,119000,9000,128000,2,Active,141000,79.8,15.91,High-value starter
1324,Ross Henry,Domestic,89000,6000,95000,2,Expiring,85000,79.0,25.76,High-value starter
1325,David Fortuin,Domestic,123000,10000,133000,1,Active,80000,77.3,9.59,High-value starter
1326,Shaheen Abbasi,Academy,56000,10000,66000,1,Expiring,32000,74.9,26.17,Strong squad asset
1327,Chaturanga Rajapaksa,Domestic,88000,12000,100000,2,Active,68000,77.6,7.0,High-value starter
1328,Jayden Holder,Academy,72000,13000,85000,2,Active,67000,73.1,28.5,Strong squad asset
1329,Moeen Roy,Overseas,68000,12000,80000,1,Active,44000,74.9,9.84,Strong squad asset
1330,Moeen Wood,Domestic,62000,12000,74000,1,Active,60000,68.5,8.46,Strong squad asset
1331,Brydon Wood,Academy,64000,3000,67000,1,Active,62000,70.3,15.5,Strong squad asset
1332,Sam Salt,Overseas,112000,13000,125000,2,Active,118000,81.9,16.82,High-value starter
1333,Prithvi Kishan,Academy,90000,14000,104000,2,Expiring,56000,80.9,35.72,High-value starter
1334,Harry Rashid,Domestic,79000,6000,85000,1,Released,40000,68.1,14.17,Strong squad asset
1335,Andrew Smith,Academy,79000,7000,86000,1,Active,107000,65.5,9.38,Strong squad asset
1336,Ish Mitchell,Domestic,109000,13000,122000,1,Active,131000,77.4,7.95,High-value starter
1337,Rassie Jansen,Domestic,24000,4000,28000,1,Active,23000,62.7,24.44,Development / squad
1338,Abrar Mir,Overseas,110000,19000,129000,2,Active,153000,84.5,22.93,High-value starter
1339,Wanindu Dananjaya,Overseas,83000,10000,93000,2,Active,103000,75.1,24.97,High-value starter
1340,Roston Gayle,Academy,46000,2000,48000,1,Expiring,56000,71.6,12.7,Strong squad asset
1341,Zak Bethell,Domestic,26000,3000,29000,1,Expiring,22000,61.7,10.91,Development / squad
1342,Jack Anderson,Domestic,100000,10000,110000,1,Active,54000,78.4,22.45,High-value starter
1343,Chris Ali,Overseas,119000,9000,128000,3,Active,67000,75.7,30.12,High-value starter
1344,Mark Broad,Domestic,112000,22000,134000,2,Active,68000,82.4,20.19,High-value starter
1345,Rohit Mukesh,Academy,70000,13000,83000,2,Active,102000,71.1,13.56,Strong squad asset
1346,Rehan Bethell,Overseas,99000,16000,115000,1,Active,81000,79.5,27.74,High-value starter
1347,Adam Agar,Academy,95000,14000,109000,3,Active,53000,78.4,24.38,High-value starter
1348,Jacob O'Rourke,Domestic,57000,6000,63000,1,Active,75000,69.1,13.37,Strong squad asset
1349,Marco Coetzee,Academy,124000,16000,140000,2,Active,173000,77.5,16.37,High-value starter
1350,Abrar Zaman,Academy,46000,4000,50000,2,Active,54000,74.2,13.59,Strong squad asset
1351,Dhananjaya Mathews,Domestic,75000,13000,88000,1,Active,43000,75.0,17.55,Strong squad asset
1352,Kavem Hosein,Domestic,65000,12000,77000,1,Active,43000,74.9,30.01,Strong squad asset
1353,Tom Bairstow,Academy,60000,4000,64000,1,Active,42000,70.5,8.7,Strong squad asset
1354,Liam Ali,Overseas,38000,7000,45000,1,Active,34000,63.4,14.65,Development / squad
1355,Chris Wood,Domestic,101000,10000,111000,1,Active,115000,78.1,15.2,High-value starter
1356,Mark Root,Overseas,41000,3000,44000,1,Active,56000,63.6,13.19,Development / squad
1357,Sanju Kohli,Academy,120000,17000,137000,2,Active,101000,81.5,19.98,High-value starter
1358,Ben Roy,Overseas,59000,7000,66000,2,Active,60000,74.8,17.52,Strong squad asset
1359,Tim Khawaja,Domestic,92000,8000,100000,3,Active,118000,82.2,24.52,High-value starter
1360,Ross Wagner,Overseas,65000,10000,75000,1,Active,56000,67.6,11.0,Strong squad asset
1361,Tony Ngidi,Domestic,121000,8000,129000,2,Active,176000,77.6,28.63,High-value starter
1362,Zafar Hassan,Academy,52000,6000,58000,1,Active,35000,74.4,17.43,Strong squad asset
1363,Dhananjaya Vandersay,Domestic,108000,9000,117000,1,Active,88000,76.3,33.39,High-value starter
1364,Dwayne Joseph,Domestic,67000,7000,74000,1,Active,47000,67.8,6.67,Strong squad asset
1365,Matt Curran,Overseas,112000,16000,128000,2,Released,72000,82.8,22.41,High-value starter
1366,Chris Woakes,Overseas,85000,11000,96000,3,Active,68000,82.3,17.75,High-value starter
1367,Dom Buttler,Overseas,70000,7000,77000,1,Active,45000,66.0,20.05,Strong squad asset
1368,Craig Archer,Domestic,76000,5000,81000,2,Released,79000,67.9,6.89,Strong squad asset
1369,Rohit Bumrah,Overseas,51000,7000,58000,2,Active,71000,67.2,19.35,Strong squad asset
1370,Joe Salt,Academy,53000,8000,61000,1,Expiring,44000,70.7,9.02,Strong squad asset
1371,Pat Inglis,Academy,78000,9000,87000,1,Active,91000,71.2,10.86,Strong squad asset
1372,Doug Ravindra,Domestic,51000,2000,53000,1,Active,36000,69.8,4.45,Strong squad asset
1373,Temba Jansen,Domestic,74000,7000,81000,2,Active,51000,73.2,23.73,Strong squad asset
1374,Mohammad Ayub,Domestic,102000,8000,110000,2,Active,137000,84.2,19.33,High-value starter
1375,Akila Karunaratne,Academy,53000,5000,58000,1,Active,58000,71.6,14.3,Strong squad asset
1376,Fabian Mayers,Academy,75000,14000,89000,1,Expiring,64000,65.7,6.5,Strong squad asset
1377,Jack Pope,Academy,100000,17000,117000,2,Active,87000,83.1,22.56,High-value starter
1378,Jack Salt,Domestic,150000,15000,165000,3,Released,206000,87.7,5.52,Elite / overseas-standard
1379,Rehan Potts,Domestic,96000,15000,111000,2,Active,143000,78.8,27.27,High-value starter
1380,Craig Curran,Domestic,106000,7000,113000,3,Active,148000,84.8,25.0,High-value starter
1381,Rohit Kishan,Overseas,87000,6000,93000,3,Active,50000,79.9,21.03,High-value starter
1382,Chris Buttler,Overseas,58000,5000,63000,1,Released,59000,66.0,22.13,Strong squad asset
1383,Travis Short,Domestic,78000,14000,92000,2,Active,68000,75.0,9.45,Strong squad asset
1384,Mark Tickner,Domestic,26000,2000,28000,1,Expiring,23000,61.0,23.53,Development / squad
1385,Temba Shamsi,Academy,67000,7000,74000,1,Active,94000,67.9,13.01,Strong squad asset
1386,Haris Abbasi,Domestic,28000,2000,30000,1,Active,29000,63.1,23.18,Development / squad
1387,Pathum Asalanka,Domestic,163000,28000,191000,2,Active,172000,86.4,18.72,Elite / overseas-standard
1388,Kieron Bravo,Domestic,23000,1000,24000,1,Active,15000,60.2,21.55,Development / squad
1389,Brydon Roy,Academy,123000,21000,144000,2,Active,141000,81.7,18.99,High-value starter
1390,Jack Sibley,Domestic,60000,4000,64000,2,Expiring,68000,69.6,11.71,Strong squad asset
1391,Harry Archer,Overseas,90000,6000,96000,2,Active,134000,81.5,28.97,High-value starter
1392,Jason Buttler,Academy,83000,13000,96000,1,Active,88000,76.2,22.78,High-value starter
1393,Suryakumar Yadav,Domestic,50000,7000,57000,1,Active,59000,70.2,7.02,Strong squad asset
1394,Harry Wood,Domestic,63000,7000,70000,1,Active,84000,68.3,11.34,Strong squad asset
1395,Cooper Inglis,Academy,141000,8000,149000,2,Active,194000,85.0,10.66,Elite / overseas-standard
1396,Devon Sodhi,Domestic,74000,5000,79000,1,Active,68000,68.8,7.82,Strong squad asset
1397,Keshav Steyn,Domestic,60000,5000,65000,2,Active,86000,69.1,41.56,Strong squad asset
1398,Wahab Zaman,Academy,91000,7000,98000,1,Active,113000,78.2,6.99,High-value starter
1399,Dushmantha Theekshana,Domestic,107000,18000,125000,3,Active,85000,77.8,36.91,High-value starter
1400,Shamarh Athanaze,Domestic,111000,14000,125000,2,Active,71000,79.7,8.31,High-value starter
1401,Jason Wood,Overseas,50000,3000,53000,1,Active,63000,69.5,27.13,Strong squad asset
1402,Sam Wood,Overseas,50000,5000,55000,2,Expiring,30000,72.1,9.61,Strong squad asset
1403,Brydon Broad,Academy,46000,3000,49000,1,Active,64000,69.7,8.06,Strong squad asset
1404,Jack Roy,Academy,70000,10000,80000,1,Released,94000,68.1,4.62,Strong squad asset
1405,Shreyas Tiwary,Domestic,68000,8000,76000,1,Active,89000,71.7,10.75,Strong squad asset
1406,Joe Bairstow,Domestic,31000,3000,34000,1,Active,26000,64.4,17.79,Development / squad
1407,Marnus Wade,Academy,74000,9000,83000,2,Released,49000,72.2,7.59,Strong squad asset
1408,Rachin Ravindra,Domestic,73000,3000,76000,1,Active,52000,66.0,7.23,Strong squad asset
1409,Reeza van der Dussen,Academy,65000,5000,70000,1,Active,40000,74.4,27.93,Strong squad asset
1410,Shan Khan,Overseas,168000,19000,187000,2,Active,102000,87.3,24.96,Elite / overseas-standard
1411,Charith Embuldeniya,Domestic,89000,14000,103000,1,Active,54000,76.6,11.69,High-value starter
1412,Sunil Chase,Overseas,22000,3000,25000,1,Active,12000,63.2,27.73,Development / squad
1413,Joe Brook,Domestic,54000,3000,57000,1,Active,27000,71.9,22.17,Strong squad asset
1414,Jonny Brook,Domestic,46000,8000,54000,1,Active,64000,68.6,19.7,Strong squad asset
1415,Stuart Lawrence,Overseas,63000,9000,72000,1,Active,40000,69.8,10.5,Strong squad asset
1416,Jofra Bethell,Academy,122000,12000,134000,2,Active,122000,75.4,20.28,High-value starter
1417,Rohit Patel,Academy,81000,10000,91000,2,Active,87000,81.4,17.54,High-value starter
1418,Mark Crawley 1418,Overseas,49000,6000,55000,1,Active,71000,72.5,25.15,Strong squad asset
1419,Steve Boland,Academy,100000,5000,105000,1,Active,142000,75.9,26.97,High-value starter
1420,Tim Wagner,Domestic,77000,11000,88000,2,Active,90000,69.1,14.01,Strong squad asset
1421,Temba du Plessis,Domestic,94000,16000,110000,2,Released,86000,85.0,19.29,High-value starter
1422,Fakhar Nawaz,Domestic,102000,6000,108000,1,Released,63000,75.9,17.35,High-value starter
1423,Bhanuka Perera,Academy,81000,5000,86000,2,Active,97000,84.0,25.75,High-value starter
1424,Darren Gayle,Domestic,86000,8000,94000,2,Active,67000,78.7,20.2,High-value starter
1425,Mark Rashid,Overseas,79000,11000,90000,1,Active,116000,65.6,7.98,Strong squad asset
1426,Chris Potts,Domestic,123000,16000,139000,3,Active,166000,81.1,21.42,High-value starter
1427,Moeen Rashid 1427,Domestic,45000,8000,53000,1,Active,64000,65.7,22.44,Strong squad asset
1428,Ben Broad 1428,Domestic,43000,3000,46000,1,Released,42000,62.7,9.95,Development / squad
1429,Jasprit Gaikwad,Domestic,108000,12000,120000,1,Active,63000,77.7,17.32,High-value starter
1430,Jamie Archer 1430,Overseas,75000,8000,83000,1,Active,110000,73.4,35.09,Strong squad asset
1431,Nathan Wade,Domestic,60000,6000,66000,1,Active,42000,73.0,15.56,Strong squad asset
1432,Ross Williamson,Domestic,103000,8000,111000,2,Active,102000,78.1,30.47,High-value starter
1433,Rassie Rickelton,Overseas,62000,10000,72000,1,Active,67000,65.3,12.93,Strong squad asset
1434,Fakhar Khushdil,Overseas,158000,16000,174000,3,Active,229000,88.8,18.2,Elite / overseas-standard
1435,Bhanuka Embuldeniya,Overseas,49000,6000,55000,2,Active,46000,69.9,6.26,Strong squad asset
1436,Odean Hetmyer,Domestic,46000,4000,50000,1,Active,51000,68.2,9.34,Strong squad asset
1437,Liam Potts,Domestic,27000,1000,28000,1,Active,35000,64.5,12.98,Development / squad
1438,Sam Rashid 1438,Academy,111000,5000,116000,2,Active,122000,79.2,17.9,High-value starter
1439,Ben Bethell 1439,Domestic,52000,4000,56000,2,Active,65000,71.6,26.83,Strong squad asset
1440,Harry Brook,Overseas,110000,18000,128000,2,Active,127000,76.5,11.1,High-value starter
1441,Rinku Chahar,Domestic,44000,5000,49000,1,Active,57000,63.4,10.19,Development / squad
1442,Stuart Wood,Academy,22000,2000,24000,1,Released,11000,60.5,24.32,Development / squad
1443,Ryan Lyon,Overseas,68000,12000,80000,2,Active,64000,71.3,13.98,Strong squad asset
1444,Colin Boult,Overseas,147000,17000,164000,3,Active,99000,85.3,25.51,Elite / overseas-standard
1445,Faf Amla,Academy,75000,5000,80000,2,Active,60000,73.9,7.63,Strong squad asset
1446,Mohammad Mir,Overseas,51000,5000,56000,1,Active,54000,65.5,24.69,Strong squad asset
1447,Dhananjaya Perera,Academy,111000,14000,125000,2,Active,107000,78.2,26.59,High-value starter
1448,Kieran Brooks,Academy,117000,6000,123000,2,Active,127000,78.0,34.29,High-value starter
1449,Ben Brook,Academy,122000,18000,140000,3,Active,95000,84.7,23.96,High-value starter
1450,James Brook 1450,Overseas,68000,3000,71000,1,Active,90000,70.4,11.49,Strong squad asset
1451,Ben Overton,Overseas,149000,25000,174000,3,Active,188000,87.0,24.73,Elite / overseas-standard
1452,Tom Roy,Domestic,107000,6000,113000,2,Active,91000,77.2,25.59,High-value starter
1453,Yuzvendra Tiwary,Domestic,119000,17000,136000,2,Active,136000,77.3,24.89,High-value starter
1454,Matt Rashid 1454,Academy,64000,4000,68000,1,Active,87000,67.9,12.91,Strong squad asset
1455,Andrew Cummins,Domestic,46000,4000,50000,1,Active,38000,70.4,9.59,Strong squad asset
1456,Devon Sears,Overseas,121000,17000,138000,2,Active,122000,75.3,9.77,High-value starter
1457,Anrich Markram,Domestic,37000,3000,40000,1,Active,40000,63.0,26.78,Development / squad
1458,Usman Gul,Overseas,68000,7000,75000,2,Active,72000,74.8,19.57,Strong squad asset
1459,Angelo Asalanka,Domestic,25000,1000,26000,1,Active,20000,60.9,24.98,Development / squad
1460,Darren Joseph,Domestic,109000,15000,124000,2,Active,102000,77.3,16.13,High-value starter
1461,Chris Carse,Academy,97000,17000,114000,3,Active,130000,83.9,12.54,High-value starter
1462,Chris Roy 1462,Overseas,109000,10000,119000,2,Active,163000,82.7,17.11,High-value starter
1463,Matt Pope 1463,Domestic,22000,3000,25000,1,Active,32000,60.8,15.79,Development / squad
1464,Jos Woakes 1464,Academy,68000,6000,74000,1,Active,88000,74.3,8.69,Strong squad asset
1465,Rishabh Samson,Domestic,79000,6000,85000,2,Active,90000,71.6,25.81,Strong squad asset
1466,Moeen Ali 1466,Overseas,82000,10000,92000,2,Active,95000,81.0,24.89,High-value starter
1467,Mitchell Stoinis,Overseas,123000,9000,132000,3,Active,138000,77.9,24.73,High-value starter
1468,Lockie Ferguson,Overseas,59000,6000,65000,1,Active,40000,66.5,14.34,Strong squad asset
1469,Lizaad Markram,Academy,119000,18000,137000,2,Expiring,128000,80.9,21.3,High-value starter
1470,Haris Iftikhar,Overseas,72000,5000,77000,1,Released,89000,65.7,13.93,Strong squad asset
1471,Kusal Fernando,Domestic,105000,20000,125000,2,Active,117000,78.0,11.1,High-value starter
1472,Alzarri Chase,Domestic,38000,7000,45000,1,Active,21000,64.1,30.35,Development / squad
1473,Sam Stokes 1473,Domestic,75000,8000,83000,1,Active,93000,72.0,7.06,Strong squad asset
1474,Jack Woakes 1474,Domestic,98000,10000,108000,3,Expiring,138000,76.3,33.05,High-value starter
1475,Sam Ali 1475,Overseas,94000,16000,110000,2,Active,73000,79.9,31.82,High-value starter
1476,Adil Buttler 1476,Overseas,110000,9000,119000,2,Active,99000,80.1,22.96,High-value starter
1477,Ishan Yadav,Domestic,116000,9000,125000,1,Active,153000,78.4,38.32,High-value starter
1478,Jack Wood 1478,Domestic,39000,4000,43000,1,Released,35000,62.4,18.94,Development / squad
1479,Tim Smith,Overseas,115000,9000,124000,1,Active,60000,75.3,31.3,High-value starter
1480,Blair Phillips,Overseas,99000,14000,113000,3,Active,133000,76.3,25.66,High-value starter
1481,Keshav Williams,Overseas,116000,19000,135000,3,Active,161000,84.4,22.69,High-value starter
1482,Sarfaraz Nawaz,Domestic,49000,6000,55000,1,Expiring,68000,65.8,15.54,Strong squad asset
1483,Kusal Nissanka,Domestic,152000,22000,174000,3,Expiring,136000,85.3,16.88,Elite / overseas-standard
1484,Odean Shepherd,Overseas,20000,3000,23000,1,Active,14000,58.7,16.57,Development / squad
1485,Sam Bairstow 1485,Overseas,94000,12000,106000,2,Active,136000,83.7,10.04,High-value starter
1486,Matt Curran 1486,Domestic,57000,10000,67000,2,Active,35000,74.9,12.35,Strong squad asset
1487,Craig Overton 1487,Domestic,29000,2000,31000,1,Active,25000,56.8,29.78,Development / squad
1488,Jonny Anderson 1488,Domestic,111000,9000,120000,2,Active,79000,82.0,18.36,High-value starter
1489,Tilak Samson,Domestic,58000,6000,64000,2,Expiring,32000,69.9,24.77,Strong squad asset
1490,Craig Brook 1490,Overseas,100000,15000,115000,3,Active,104000,81.7,18.77,High-value starter
1491,Matthew Short,Academy,53000,4000,57000,2,Active,68000,71.5,15.03,Strong squad asset
1492,Ben Nicholls,Domestic,96000,11000,107000,1,Active,77000,77.3,20.5,High-value starter
1493,Vernon de Zorzi,Academy,90000,13000,103000,2,Expiring,107000,81.3,24.84,High-value starter
1494,Mohammad Shafique,Overseas,83000,7000,90000,1,Active,94000,79.2,30.04,High-value starter
1495,Maheesh Vandersay,Academy,107000,7000,114000,3,Expiring,145000,77.4,27.09,High-value starter
1496,Jayden Walsh,Domestic,110000,20000,130000,2,Active,162000,78.0,18.66,High-value starter
1497,Moeen Crawley 1497,Domestic,107000,6000,113000,3,Active,78000,81.1,23.94,High-value starter
1498,Jonny Potts 1498,Domestic,100000,18000,118000,2,Active,137000,81.2,27.26,High-value starter
1499,Moeen Lawrence 1499,Domestic,58000,5000,63000,2,Active,74000,67.2,9.3,Strong squad asset
1500,James Archer 1500,Domestic,118000,18000,136000,3,Expiring,98000,83.1,24.47,High-value starter
1501,Ruturaj Shaw,Overseas,103000,18000,121000,2,Active,136000,76.3,17.22,High-value starter
1502,James Sibley,Overseas,61000,7000,68000,2,Active,67000,67.4,20.54,Strong squad asset
1503,Tim Labuschagne,Academy,45000,7000,52000,1,Active,23000,65.5,17.43,Strong squad asset
1504,Ben Conway,Overseas,56000,3000,59000,1,Active,63000,66.3,25.24,Strong squad asset
1505,Marco Elgar,Domestic,97000,10000,107000,2,Active,78000,81.7,22.1,High-value starter
1506,Fakhar Azam,Domestic,97000,7000,104000,2,Active,142000,76.8,28.2,High-value starter
1507,Kasun Vandersay,Overseas,106000,18000,124000,2,Active,137000,80.5,22.58,High-value starter
